dv,demvotesh,repvotesh,year,stcd,openlag,red,inc,pv,southborder,lagdv,cutpoint,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Year8,Year9,Year10,Year11,Year12,Year13,Year14,Year15,Year16,Year17,Year18,Year19,Year20,Year21,demmvlag,use
67.91286,67.91286,32.08713,1988,2509,0,0,1,45.68694,0,57.33958,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.1467917,0
60.77403,60.77403,39.22597,1988,2601,0,0,1,49.05265,0,61.66681,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.2333361,0
44.47514,44.47514,55.52486,1988,2602,0,0,-1,44.81438,0,46.53294,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.0693413,0
33.0438,33.02807,66.92432,1988,2701,0,0,-1,43.73544,0,35.53933,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.2890955,0
50.67332,50.46632,49.12518,1988,2702,0,0,0,41.94654,0,41.40966,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.1714777,0
20.96805,20.96649,79.02608,1988,2703,0,0,-1,32.39035,0,30.16919,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.3965818,0
65.50543,63.97194,33.68704,1988,2801,1,0,1,42.71732,0,55.1207,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.1004925,1
41.49351,40.60736,57.25701,1988,2802,0,0,-1,36.08883,0,41.58713,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.1682574,0
39.65401,39.64349,60.32997,1988,2901,0,0,-1,35.57105,0,43.64594,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.12706,0
42.82181,42.50216,56.75138,1988,2902,0,0,0,38.00524,0,25.77822,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.4842969,0
70.28239,69.89215,29.5526,1988,3001,0,0,1,47.53556,0,76.21706,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.5203919,0
66.49973,65.7289,33.11197,1988,3002,0,0,1,41.24089,0,70.44492,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.3962052,0
52.1258,51.64115,47.42907,1988,3003,0,0,0,37.53884,0,58.7009,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.1740179,0
33.7216,33.44962,65.74384,1988,3004,0,0,-1,44.17022,0,38.51112,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.2283698,0
23.79791,23.63928,75.69415,1988,3005,0,0,-1,33.29249,0,25.43157,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.4913685,0
61.61868,61.10184,38.05939,1988,3006,0,0,1,46.74182,0,70.45725,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.4006791,0
25.39129,25.39129,74.60871,1988,3007,0,0,-1,40.681,0,20.95857,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.5808287,0
,100,0,1988,3008,0,0,1,45.53046,0,62.78777,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.2557553,0
67.50422,67.14706,32.32385,1988,3009,0,0,1,46.39558,0,69.02356,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.3804713,0
85.94525,77.35332,12.64969,1988,3010,0,0,0,79.03915,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.9187139,0
29.51916,29.51916,70.48084,1988,3011,0,0,-1,35.16048,0,31.98057,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.3603887,0
30.14391,29.88933,69.26613,1988,3012,0,0,-1,37.6588,0,36.51432,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.2697136,0
30.51931,30.51931,69.48069,1988,3013,0,0,-1,38.199,0,34.64105,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.307179,0
68.741,67.34071,30.62225,1988,3014,0,0,1,55.09899,0,72.58025,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.4397113,0
48.32101,47.27863,50.56416,1988,3101,0,0,0,45.8213,0,29.10182,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.4179046,0
,0,100,1988,3102,0,0,-1,41.17921,0,37.122,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.25756,0
73.10934,73.10934,26.89067,1988,3103,0,0,1,55.16706,0,71.29668,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.4259336,0
50.79274,50.79274,49.20726,1988,3201,1,0,1,39.50155,0,54.78409,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.0894903,1
61.64656,61.64656,38.35344,1988,3202,0,0,1,38.59304,0,66.51002,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.3190947,0
58.47862,57.21469,40.62397,1988,3203,0,0,1,40.11962,0,58.18069,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.1587317,0
28.25378,27.61507,70.12434,1988,3204,0,0,-1,41.16373,0,32.09323,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.3417927,0
33.82055,33.24924,65.06153,1988,3205,0,0,-1,43.84727,0,34.72601,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.3054797,0
,85.87317,0,1988,3206,1,0,1,72.36992,0,67.73958,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.3547915,0
,100,0,1988,3207,0,0,1,60.32774,0,77.36518,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.5473037,0
,100,0,1988,3208,0,0,1,59.27159,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.8038169,0
,100,0,1988,3209,0,0,1,51.35224,0,73.77068,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.447146,0
81.49259,78.4362,17.81329,1988,3210,0,0,1,56.50544,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.8661939,0
90.8615,88.69261,8.920368,1988,3211,0,0,1,83.96318,0,91.13943,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.8073623,0
93.01254,93.01254,6.987457,1988,3212,0,0,1,90.4099,0,93.86946,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.8551392,0
74.70071,74.70071,25.29929,1988,3213,0,0,1,56.67955,0,84.81049,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.6764325,0
36.70045,36.70045,63.29955,1988,3214,0,0,-1,39.01005,0,30.18456,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.39051,0
37.45117,36.71296,61.31591,1988,3215,0,0,-1,66.79987,0,41.9954,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.1600921,0
,97.08616,0,1988,3216,0,0,1,88.42078,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.9281454,0
84.36634,84.36634,15.63366,1988,3217,0,0,1,79.09075,0,85.91719,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.7145926,0
92.90349,91.06147,6.955809,1988,3218,0,0,1,87.56465,0,94.58994,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.8815826,0
67.32105,56.01591,27.19122,1988,3219,0,0,0,54.29175,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.8032851,0
51.45194,50.29691,47.45822,1988,3220,0,0,-1,48.27243,0,45.27183,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.0930768,0
23.91763,23.45851,74.62192,1988,3221,0,0,-1,38.10437,0,21.73086,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.5527185,0
27.35583,26.67125,70.82623,1988,3222,0,0,-1,42.96332,0,28.1107,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.4230701,0
61.74595,61.74595,38.25405,1988,3223,0,0,0,56.81345,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.9277037,0
27.61716,27.61716,72.38284,1988,3224,0,0,-1,41.0415,0,29.56279,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.4087442,0
,0,100,1988,3225,0,0,-1,45.30369,0,24.52491,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.4656637,0
24.95877,24.95877,75.04123,1988,3226,0,0,-1,44.2791,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0
42.10453,41.78617,57.45771,1988,3227,0,0,0,47.07175,0,49.71703,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.0055884,0
,93.17783,0,1988,3228,0,0,1,47.70906,0,68.30614,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.366123,0
27.87203,26.59749,68.8297,1988,3229,0,0,-1,46.63977,0,25.53735,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.4645835,0
59.02065,56.8707,39.4866,1988,3230,0,0,1,45.48875,0,50.9916,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.019832,0
46.61363,46.61363,53.38637,1988,3231,0,0,0,43.909,0,42.21212,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.1548744,0
72.72327,72.72327,27.27673,1988,3232,0,0,1,51.50029,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.8192182,0
,100,0,1988,3233,0,0,1,66.61496,0,85.08836,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.7017671,0
,0,96.46955,1988,3234,1,0,-1,40.06609,0,39.85738,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.2028525,0
65.19388,65.19388,34.80612,1988,3301,0,0,1,46.09268,1,69.54073,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.3908146,0
,100,0,1988,3302,0,0,1,50.25951,1,74.56487,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.4912974,0
,100,0,1988,3303,1,0,1,42.29201,1,64.45502,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.2891005,0
58.00737,58.00737,41.99263,1988,3304,0,0,1,44.29519,1,55.65742,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.1131485,0
52.61264,52.61264,47.38736,1988,3305,0,0,1,39.66547,1,54.11753,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.0823506,0
37.52935,37.52935,62.47065,1988,3306,0,0,-1,39.12657,1,49.97268,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.0005464,0
67.25387,67.25387,32.74613,1988,3307,0,0,1,48.60389,1,64.20463,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.2840925,0
51.49239,51.49239,48.50761,1988,3308,0,0,1,38.11189,1,57.86919,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.1573838,0
34.05908,34.05908,65.94092,1988,3309,0,0,-1,38.81894,1,48.68703,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.0262593,0
38.96833,38.96833,61.03168,1988,3310,1,0,-1,34.54197,1,42.50807,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.1498387,0
50.35502,50.35502,49.64499,1988,3311,0,0,1,40.58099,1,50.69363,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.0138726,0
71.56279,70.86525,28.16002,1988,3401,0,0,1,43.40464,0,76.34962,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.5212616,0
56.46387,56.46387,43.53613,1988,3501,0,0,1,36.7841,0,61.7266,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.234532,0
27.68521,27.68521,72.31479,1988,3502,0,0,-1,37.54143,0,29.25614,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.4148772,0
76.89053,76.89053,23.10946,1988,3503,0,0,1,45.17307,0,73.65334,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.4730667,0
,0,99.66508,1988,3504,0,0,-1,31.91347,0,18.52595,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.5804645,0
39.33376,39.33376,60.66624,1988,3505,0,0,0,38.3572,0,34.97195,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.300561,0
25.6919,25.6919,74.3081,1988,3506,0,0,-1,35.14672,0,28.38548,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.4242094,0
26.1232,26.1232,73.8768,1988,3507,0,0,-1,35.52016,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0
20.63548,20.63548,79.36452,1988,3508,1,0,-1,30.90103,0,31.93129,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.3613741,1
81.32394,81.29372,18.66912,1988,3509,0,0,1,53.83921,0,77.51616,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.5503232,0
28.36622,28.36622,71.63377,1988,3510,0,0,-1,38.7751,0,29.55964,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.4088072,0
61.492,61.492,38.508,1988,3511,0,0,1,44.70064,0,74.45054,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.4758729,0
21.01937,21.01937,78.98063,1988,3512,0,0,-1,38.30502,0,26.59931,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.4680139,0
69.80714,69.80714,30.19286,1988,3513,0,0,1,46.0649,0,62.81688,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.2563375,0
74.73446,74.73446,25.26554,1988,3514,1,0,1,52.90664,0,53.72459,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.0744919,1
25.18709,25.18709,74.8129,1988,3515,0,0,-1,37.23529,0,36.3204,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.273592,0
21.44426,21.44426,78.55575,1988,3516,0,0,-1,42.77065,0,23.66173,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.5267655,0
77.22601,77.22601,22.77399,1988,3517,0,0,1,62.04607,0,72.25541,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.4451082,0
76.63547,76.63547,23.36453,1988,3518,0,0,1,52.29466,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
70.48997,70.48997,29.51003,1988,3519,0,0,1,45.10601,0,54.78027,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.0956053,0
82.58236,82.58236,17.41764,1988,3520,0,0,1,57.26841,0,84.8635,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.69727,0
85.67832,85.67832,14.32168,1988,3521,0,0,1,80.96229,0,81.5517,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.631034,0
47.36542,47.36542,52.63458,1988,3601,1,0,-1,38.71221,1,43.86266,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.1198026,0
64.86874,64.86874,35.13126,1988,3602,0,0,1,46.85403,1,73.26626,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.4653251,0
,100,0,1988,3603,0,0,1,49.83934,1,78.12994,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.5625989,0
,100,0,1988,3604,0,0,1,41.44177,1,76.18162,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.5236323,0
27.82888,27.82888,72.17111,1988,3605,0,0,-1,32.12186,1,29.38129,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.4123742,0
73.0922,73.0922,26.90779,1988,3606,0,0,1,41.50725,1,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
69.58858,69.57189,30.40413,1988,3701,0,0,1,52.11702,0,61.70383,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.23404,0
37.33768,37.33525,62.65825,1988,3702,0,0,-1,44.42516,0,39.81345,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.2037029,0
,99.40519,0,1988,3703,0,0,1,61.53048,0,85.99681,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.7192732,0
71.98463,71.96935,28.00942,1988,3704,1,0,1,54.78069,0,54.06718,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.0813202,1
49.84096,49.82235,50.14032,1988,3705,0,0,-1,48.90606,0,39.52526,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.2094869,0
76.31522,76.31522,23.68479,1988,3801,0,0,1,66.85603,0,74.74393,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.4948786,0
93.71336,93.71336,6.286638,1988,3802,0,0,1,91.60931,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.9678762,0
63.21242,63.21242,36.78759,1988,3803,0,0,1,48.87293,0,61.77986,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.2355972,0
70.30089,69.80399,29.48919,1988,3804,0,0,1,54.68537,0,60.9584,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.217176,0
21.79185,21.79185,78.20815,1988,3805,0,0,-1,34.71729,0,34.25972,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.3148055,0
63.61255,63.13812,36.11607,1988,3806,0,0,1,38.7592,0,69.11408,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.3822817,0
32.18451,32.18451,67.81549,1988,3807,1,0,-1,39.86547,0,38.71267,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.2257465,1
57.77837,56.81397,41.5169,1988,3808,0,0,1,38.81075,0,55.03409,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.1006818,0
,0,100,1988,3809,0,0,-1,36.59791,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0
26.75676,26.75676,73.24324,1988,3810,0,0,-1,41.81839,0,25.33695,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.493261,0
,100,0,1988,3811,0,0,1,47.43845,0,70.61059,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.4122118,0
,100,0,1988,3812,0,0,1,52.73734,0,67.42115,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.348423,0
33.42913,33.42913,66.57087,1988,3813,0,0,-1,43.52596,0,41.48081,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.1703839,0
78.63932,78.63932,21.36067,1988,3814,0,0,1,73.23329,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.792348,0
42.52357,42.52357,57.47644,1988,3815,0,0,-1,44.91105,0,43.22577,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.1354846,0
26.0214,26.0214,73.9786,1988,3816,0,0,-1,30.17361,0,25.44625,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.491075,0
,0,100,1988,3817,0,0,-1,36.35805,0,26.35657,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.4728686,0
62.83829,62.66889,37.06153,1988,3818,0,0,1,46.29581,0,63.00445,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.260089,0
22.75186,22.75186,77.24814,1988,3819,0,0,-1,34.34269,0,27.11505,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.457699,0
,98.46436,0,1988,3820,0,0,1,65.21046,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.9695283,0
21.25694,21.25694,78.74306,1988,3821,0,0,-1,50.75199,0,19.14863,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.6170275,0
72.4058,72.4058,27.5942,1988,3822,0,0,1,65.01217,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37.54843,37.30371,62.04455,1988,3823,0,0,-1,43.04855,0,44.5215,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.1095699,0
44.36717,44.36717,55.63284,1988,3901,0,0,1,57.60088,0,57.6895,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.1537898,0
27.87675,27.87675,72.12325,1988,3902,0,0,-1,54.24406,0,28.18527,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.4362946,0
36.22373,36.22373,63.77627,1988,4001,1,0,-1,38.45478,1,47.95758,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.040848,0
46.93134,46.65471,52.75585,1988,4002,0,0,-1,39.4368,1,46.4016,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.0719654,0
54.0998,53.71385,45.57274,1988,4003,0,0,1,33.53245,1,68.43102,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.3683687,0
52.15024,52.15024,47.84976,1988,4004,1,0,1,32.33647,1,52.08456,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.0411327,0
69.83976,69.83976,30.16024,1988,4005,0,0,1,40.18641,1,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.9939677,0
76.07845,76.07845,23.92155,1988,4006,0,0,1,44.01936,1,75.53793,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.5106627,0
71.73695,71.73695,28.26306,1988,4101,1,0,1,46.80762,0,59.18136,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.1836271,1
19.77851,19.77812,80.21987,1988,4201,0,0,-1,31.66614,1,31.12202,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.37755,0
43.76563,43.76488,56.23342,1988,4202,0,0,0,35.83898,1,23.78799,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.524232,0
57.39307,57.39247,42.60647,1988,4203,0,0,1,37.6801,1,53.93551,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.0787091,0
,99.97664,0,1988,4204,0,0,1,42.22957,1,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.9998161,0
,99.95359,0,1988,4205,0,0,1,47.70413,1,59.18638,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.1795823,0
76.4771,76.47616,23.52261,1988,4206,0,0,1,39.55349,1,76.82533,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.5365026,0
19.87848,19.87804,80.11971,1988,4207,0,0,-1,32.70932,1,27.69427,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.4460802,0
62.46021,62.4598,37.53954,1988,4208,0,0,0,43.57296,1,80.40018,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.607946,0
,81.57517,0,1988,4209,0,0,1,66.21226,1,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.6681941,0
62.24057,62.24057,37.75943,1988,4301,0,0,1,47.33245,1,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
,87.67227,0,1988,4302,0,0,1,50.08949,1,58.37936,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.1629383,0
18.17787,18.17787,81.82214,1988,4303,0,0,-1,25.31088,1,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.9409128,0
67.42536,66.4127,32.08541,1988,4304,0,0,1,38.92563,1,71.65842,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.4331683,0
61.43263,60.73396,38.12875,1988,4305,0,0,1,50.14161,1,58.96975,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.1780254,0
32.35857,32.35857,67.64143,1988,4306,0,0,-1,37.56068,1,44.19915,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.1160171,0
20.86255,20.86255,79.13745,1988,4307,0,0,-1,22.59401,1,11.97152,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.7549984,0
,0,100,1988,4308,0,0,-1,45.33426,1,31.59747,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.3680278,0
,100,0,1988,4309,0,0,1,52.87485,1,61.52251,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.2304502,0
,93.44814,0,1988,4310,0,0,1,53.98462,1,72.32025,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.4464051,0
